date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:25:34	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-62e54da8-3b74c19e2578da38;gz%22	https://html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont.eot?	D:/all_test/test/html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://html.creativegigstf.com/charles/fonts/font-awesome/css/font-awesome.min.css)
08:25:36	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-62e54da8-e7cf97d6005563ac;gz%22	https://html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/all_test/test/html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://html.creativegigstf.com/charles/fonts/font-awesome/css/font-awesome.min.css)
08:25:36	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-62e54da8-2075772fb59cf790;gz%22	https://html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/all_test/test/html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://html.creativegigstf.com/charles/fonts/font-awesome/css/font-awesome.min.css)
08:25:36	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-62e54da8-ba3d686a149e148c;;;%22	https://html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/all_test/test/html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://html.creativegigstf.com/charles/fonts/font-awesome/css/font-awesome.min.css)
08:25:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/owl-carousel/owl.video.play.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/owl-carousel/owl.video.play.png	(from https://html.creativegigstf.com/charles/vendor/owl-carousel/owl.carousel.css)
08:25:37	8910/8910	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2222ce-62e54da8-48198b2b305789b;gz%22	https://html.creativegigstf.com/charles/fonts/icon/font/Flaticon.eot	D:/all_test/test/html.creativegigstf.com/charles/fonts/icon/font/Flaticon.eot	(from https://html.creativegigstf.com/charles/fonts/icon/font/flaticon.css)
08:25:37	8910/8910	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2222ce-62e54da8-48198b2b305789b;gz%22	https://html.creativegigstf.com/charles/fonts/icon/font/Flaticon.eot?	D:/all_test/test/html.creativegigstf.com/charles/fonts/icon/font/Flaticond41d.eot	(from https://html.creativegigstf.com/charles/fonts/icon/font/flaticon.css)
08:25:38	5628/5628	---M--	200	added ('OK')	application/font-woff	etag:%2215fc-62e54da8-89df23c564918bd4;;;%22	https://html.creativegigstf.com/charles/fonts/icon/font/Flaticon.woff	D:/all_test/test/html.creativegigstf.com/charles/fonts/icon/font/Flaticon.woff	(from https://html.creativegigstf.com/charles/fonts/icon/font/flaticon.css)
08:25:38	8732/8732	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22221c-62e54da8-c2c6f8979a8ef795;gz%22	https://html.creativegigstf.com/charles/fonts/icon/font/Flaticon.ttf	D:/all_test/test/html.creativegigstf.com/charles/fonts/icon/font/Flaticon.ttf	(from https://html.creativegigstf.com/charles/fonts/icon/font/flaticon.css)
08:25:39	64703/64703	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fcbf-62e54da8-4f62f91efcb7cfb2;gz%22	https://html.creativegigstf.com/charles/fonts/icon/font/Flaticon.svg	D:/all_test/test/html.creativegigstf.com/charles/fonts/icon/font/Flaticon.svg	(from https://html.creativegigstf.com/charles/fonts/icon/font/flaticon.css)
08:25:39	1769/1769	---M--	200	added ('OK')	image/png	etag:%226e9-62e54da8-d40cfca9966810ea;;;%22	https://html.creativegigstf.com/charles/images/home/gb.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/gb.png	(from https://html.creativegigstf.com/charles/vendor/language-switcher/polyglot-language-switcher.css)
08:25:40	1484/1484	---M--	200	added ('OK')	image/png	etag:%225cc-62e54da8-806ec0940a424a02;;;%22	https://html.creativegigstf.com/charles/images/home/fr.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/fr.png	(from https://html.creativegigstf.com/charles/vendor/language-switcher/polyglot-language-switcher.css)
08:25:40	1487/1487	---M--	200	added ('OK')	image/png	etag:%225cf-62e54da8-2b866c450552f2ce;;;%22	https://html.creativegigstf.com/charles/images/home/de.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/de.png	(from https://html.creativegigstf.com/charles/vendor/language-switcher/polyglot-language-switcher.css)
08:25:40	1452/1452	---M--	200	added ('OK')	image/png	etag:%225ac-62e54da8-db0bb5fad03bbf5e;;;%22	https://html.creativegigstf.com/charles/images/home/it.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/it.png	(from https://html.creativegigstf.com/charles/vendor/language-switcher/polyglot-language-switcher.css)
08:25:41	1501/1501	---M--	200	added ('OK')	image/png	etag:%225dd-62e54da8-45a598f782c3eb45;;;%22	https://html.creativegigstf.com/charles/images/home/es.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/es.png	(from https://html.creativegigstf.com/charles/vendor/language-switcher/polyglot-language-switcher.css)
